area;upm;c01;c02;c03;c04a;c05a;c05b;c06a;c06b;c07;c08a;c09;c10;c11;c12;c13;c14;c15a;c16a;c17a;c18;c19;c20a;c21a;estrato;fexp;periodo
2;100354900402;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1021;420,019174612154;202102
2;100354900402;3;3;3;2;2;2;3;3;3;3;3;3;2;3;3;3;2;2;2;3;3;3;3;1021;199,849401172137;202102
2;100354900402;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1021;189,316407813511;202102
2;100354900402;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2;2;2;2;3;3;3;3;1021;235,096757382417;202102
2;100354900402;2;2;2;2;2;2;2;2;3;2;2;2;2;3;3;3;2;2;2;3;3;3;3;1021;235,096757382417;202102
1;100450000405;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1011;283,34048549018;202102
1;100450000405;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1011;210,751192297934;202102
1;100450000405;3;2;2;2;4;3;4;2;2;2;2;2;2;2;2;3;2;2;2;2;2;3;3;1011;345,113231363445;202102
1;100450000405;3;2;2;2;2;2;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;1011;256,768222314838;202102
1;100450000405;2;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;1011;244,465018829158;202102
1;100450000406;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;3;2;1011;592,801772868;202102
1;100450000406;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;1011;358,58115788537;202102
1;100450000406;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;1011;379,792173280032;202102
1;100450000406;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;1011;366,269562387411;202102
1;100450000406;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;1011;304,167284872206;202102
1;100450000406;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;1011;254,829388415309;202102
1;100450000406;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;1011;304,250120408314;202102
1;100450001701;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;1011;441,111172732512;202102
1;100450001701;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;1011;508,320862773266;202102
1;100450001701;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;1011;286,366110933979;202102
1;100450001701;3;3;3;3;3;2;2;2;2;2;2;2;2;3;3;3;2;2;2;2;3;3;3;1011;300,887294489902;202102
1;100450001701;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;2;1011;313,032645436956;202102
1;100450004401;2;1;2;2;3;2;3;2;2;2;3;3;3;3;3;3;2;2;2;2;3;3;3;1013;554,667267695204;202102
1;100450004401;2;1;2;2;2;2;2;2;2;2;2;2;3;3;3;2;2;2;2;3;3;3;3;1013;685,242244926977;202102
1;100450004401;3;3;3;3;3;3;3;3;2;2;3;3;3;3;3;3;2;2;2;3;3;3;3;1013;308,999510356259;202102
1;100450004401;1;2;2;2;3;3;3;3;1;1;3;3;3;3;3;3;2;2;2;3;3;2;2;1013;477,543162337605;202102
1;100450004401;2;2;2;2;2;2;2;2;2;2;3;1;2;2;2;2;2;2;2;2;2;3;3;1013;341,131832125872;202102
2;100450902102;3;3;2;3;2;2;2;2;2;2;3;2;3;2;3;2;2;2;2;3;2;3;3;1022;304,76003710209;202102
2;100450902102;2;2;2;2;3;1;2;2;2;2;3;1;3;2;3;2;2;2;2;2;1;3;1;1022;730,257984167815;202102
2;100450902102;2;2;2;2;4;2;4;2;2;2;3;3;1;3;1;3;2;2;2;3;2;3;3;1022;273,48204951615;202102
2;100450902102;3;2;2;2;4;2;4;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;1022;339,615270467623;202102
2;100450902102;2;1;1;2;2;2;2;2;1;3;3;3;3;3;3;3;2;2;2;1;1;3;1;1022;832,137494004194;202102
2;100450902102;3;3;3;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;1022;414,655512470315;202102
2;100450902102;2;2;2;2;3;1;3;1;1;1;3;3;3;3;3;3;2;2;2;2;2;2;2;1022;561,184601869839;202102
1;100455000305;3;3;3;3;3;2;3;2;1;1;3;3;3;3;3;3;2;2;2;3;3;3;3;1012;734,510260195825;202102
1;100455000305;2;2;2;2;3;3;3;3;1;1;3;3;3;3;3;3;2;2;2;3;3;3;2;1012;445,418632127842;202102
1;100455000305;3;2;2;2;3;2;3;2;2;2;2;2;3;3;3;3;2;2;2;3;3;3;3;1012;331,216168344006;202102
1;100455000305;2;2;2;2;3;2;3;2;1;1;3;3;3;3;3;3;2;2;2;3;2;3;3;1012;331,216168344006;202102
1;100455000305;2;2;2;2;3;3;3;3;2;2;3;3;3;3;3;3;2;2;2;3;3;3;3;1012;445,661271735264;202102
1;100455000305;3;3;2;2;3;3;3;3;2;2;3;3;3;3;3;3;2;2;2;3;3;3;3;1012;384,200753257292;202102
1;100455000305;3;3;3;3;3;3;3;3;1;1;3;3;3;3;3;3;2;2;2;3;3;3;3;1012;479,593693700392;202102
2;100458900101;3;2;2;2;4;2;4;2;1;2;2;2;2;2;2;2;2;2;2;3;2;3;2;1022;844,580720227846;202102
2;100458900101;3;2;2;2;2;2;3;1;1;3;2;3;2;3;2;2;2;2;2;2;2;2;2;1022;399,621877181839;202102
2;100458900101;3;1;2;2;2;2;2;3;1;3;3;3;3;3;3;3;2;2;2;3;2;3;2;1022;469,584283778675;202102
2;100458900101;2;1;1;2;4;2;4;2;1;1;2;2;2;2;2;2;2;2;2;2;2;3;3;1022;499,232107257468;202102
2;100458900101;3;2;3;3;4;2;4;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;1022;286,199833061954;202102
2;100458900101;2;2;2;2;3;1;3;1;1;1;2;2;2;2;3;3;2;2;2;2;2;2;2;1022;286,199833061954;202102
2;100458900101;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1022;243,290745009973;202102
2;100458900102;2;1;2;2;4;2;4;2;1;2;2;2;2;2;2;2;2;2;2;3;2;3;2;1022;280,579486040405;202102
2;100458900102;2;2;2;2;4;2;4;2;2;2;3;3;3;3;3;3;2;2;2;2;2;2;2;1022;258,692609364983;202102
2;100458900102;2;2;2;2;4;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1022;330,065173922177;202102
2;100458900102;2;2;2;2;1;2;2;1;1;3;3;3;2;3;2;3;2;2;2;2;2;2;2;1022;280,579486040405;202102
2;100458900102;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;3;3;1022;280,579486040405;202102
2;100458900102;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2;2;2;2;2;2;2;3;2;1022;736,278604579032;202102
2;100458900102;3;2;2;2;3;1;3;1;1;1;2;2;2;2;2;2;2;2;2;3;3;3;3;1022;391,774166010468;202102
2;100458900203;3;3;3;3;3;2;3;2;1;1;3;3;3;3;3;3;2;2;2;3;3;3;3;1021;220,149603851623;202102
2;100458900203;2;2;2;2;3;2;3;2;2;2;3;3;3;3;3;3;2;2;2;2;2;2;2;1021;220,149603851623;202102
2;100458900203;2;2;2;2;3;2;3;2;2;2;3;3;3;3;3;3;2;2;2;3;3;3;3;1021;251,884026352606;202102
2;100458900203;3;3;2;2;3;2;3;2;1;1;3;3;3;3;3;3;2;2;2;3;3;3;3;1021;213,615614544616;202102
2;100458900203;2;2;3;2;3;2;3;2;1;2;3;3;3;3;3;3;2;2;2;3;2;3;2;1021;182,850619696717;202102
2;100458900203;1;1;2;2;3;2;3;2;2;2;3;3;3;3;3;3;2;2;2;1;1;1;1;1021;411,795980055161;202102
1;100550000103;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;3;2;2;2;3;3;3;2;1012;541,333624745782;202102
1;100550000103;3;1;3;1;2;2;2;2;2;2;2;2;1;3;2;2;2;2;2;3;1;3;3;1012;651,858499261456;202102
1;100550000103;3;1;2;3;3;2;1;2;1;2;2;2;2;1;2;1;2;2;2;3;3;3;1;1012;364,82132196636;202102
1;100550000103;3;3;2;2;3;2;3;2;1;2;3;3;3;3;3;3;2;2;2;3;1;3;1;1012;423,181716655269;202102
1;100550000103;2;2;1;2;1;1;1;2;2;2;3;2;3;3;3;3;2;2;2;3;3;3;1;1012;703,801688362185;202102
1;100550000103;2;2;2;1;4;2;4;2;2;2;3;3;3;3;3;3;2;2;2;3;3;3;2;1012;490,878012134974;202102
1;100550000103;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1012;490,878012134974;202102
2;100550900302;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2;2;2;2;2;3;2;2;2;1021;300,10725664028;202102
2;100550900302;2;2;2;2;3;2;3;1;2;2;3;3;3;3;3;3;2;2;2;3;2;3;2;1021;215,167219341358;202102
2;100550900302;2;1;2;2;2;2;2;2;2;2;3;3;3;3;3;3;2;2;2;3;2;3;1;1021;155,485012111959;202102
2;100550900302;3;3;3;3;2;2;3;1;1;2;3;3;3;3;3;3;2;2;2;3;3;3;3;1021;198,382890377124;202102
2;100550900302;2;2;2;2;2;2;2;2;2;2;3;2;2;1;3;2;2;2;2;3;1;3;2;1021;182,907839376522;202102
2;100550900302;3;2;2;2;3;1;3;1;1;1;3;3;3;1;3;3;2;2;2;3;2;3;2;1021;193,084279335659;202102
2;100650900203;3;3;3;3;4;3;4;3;1;1;3;3;3;3;3;3;2;2;2;3;3;3;3;1022;343,464095162796;202102
2;100650900203;2;1;2;2;3;2;2;2;2;2;3;3;2;2;3;3;2;2;2;2;1;3;1;1022;331,854451094488;202102
2;100650900203;2;2;3;3;4;3;4;3;1;1;3;3;3;3;3;3;2;2;2;3;2;3;3;1022;391,178303799976;202102
2;100650900203;2;2;2;3;3;3;3;3;3;3;2;2;2;2;2;2;2;2;2;3;3;2;3;1022;356,860337221326;202102
2;100650900203;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;1022;540,573028727023;202102
2;100650900203;2;1;2;2;4;2;4;2;2;2;3;3;3;3;3;3;2;2;2;3;2;3;3;1022;502,282014177513;202102
2;100651000203;3;3;2;2;2;2;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1023;288,479580015897;202102
2;100651000203;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1023;367,501806012703;202102
2;100651000203;3;3;3;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1023;327,819977835755;202102
2;100651000203;3;2;2;2;3;2;3;2;1;2;3;3;3;3;3;3;2;2;2;3;3;3;3;1023;292,69838611827;202102
2;100651000203;3;3;2;2;3;3;3;2;1;2;3;3;3;3;3;3;2;2;2;2;2;3;2;1023;242,529345478577;202102
2;100651000203;3;3;3;2;3;3;3;2;3;2;3;3;3;3;3;3;2;2;2;3;2;3;3;1023;276,184514924426;202102
2;100651000203;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;1023;234,776993673635;202102
2;100654000103;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;1023;184,325004241555;202102
2;100654000103;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1023;194,580290975167;202102
2;100654000103;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;1023;216,834328987378;202102
2;100654000103;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;1023;174,610218837556;202102
2;100654000103;2;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;2;1023;174,610218837556;202102
2;100654000103;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;1023;302,43247933878;202102
2;100655900202;2;2;2;2;4;2;4;2;2;2;2;2;3;3;3;3;2;2;2;3;3;3;3;1022;410,997537329158;202102
2;100655900202;2;2;2;2;4;2;4;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;1022;277,17233151663;202102
2;100655900202;2;2;2;2;3;1;3;1;2;2;2;2;3;3;3;3;2;2;2;3;3;2;2;1022;518,458584090806;202102
2;100655900202;3;3;3;3;4;3;4;3;3;3;2;2;2;2;3;3;2;2;2;3;3;3;3;1022;297,176920821534;202102
2;100655900202;2;3;2;2;4;2;4;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;1022;200,291398731105;202102
1;110150002402;2;2;2;2;2;2;2;2;3;2;3;2;2;2;3;2;2;2;2;2;2;2;2;1113;506,099744504835;202102
1;110150002402;2;3;1;2;3;2;2;2;2;2;2;2;3;2;2;2;2;1;1;2;2;2;2;1113;726,219015227544;202102
1;110150002402;2;2;2;2;2;2;2;2;2;2;3;2;3;3;3;3;2;2;2;3;3;3;2;1113;545,079011539024;202102
1;110150002402;3;3;1;2;2;2;2;2;2;2;3;2;3;3;3;3;2;2;2;3;2;3;2;1113;545,079011539024;202102
1;110150002803;2;2;2;2;3;2;3;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;1112;566,533176486926;202102
1;110150002803;3;3;2;2;3;2;3;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;1112;566,533176486926;202102
1;110150002803;2;2;2;2;3;2;3;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;1112;583,59919492323;202102
1;110150002803;3;3;2;2;3;2;3;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;1112;754,802802552253;202102
1;110150002803;2;2;2;2;3;2;3;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2;3;1112;488,403383816625;202102
1;110150004902;3;2;1;1;3;1;3;2;1;2;2;3;2;2;3;3;2;2;2;2;3;2;3;1112;575,181109166704;202102
1;110150004902;2;2;2;2;3;1;3;2;1;2;3;3;2;2;2;3;2;2;2;3;2;3;2;1112;619,48094984172;202102
1;110150004902;2;2;2;1;3;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;3;2;1112;738,416002177473;202102
1;110150004902;3;3;1;1;3;1;3;2;1;1;3;2;2;3;2;3;2;2;2;2;2;2;2;1112;534,049204300422;202102
1;110150004902;3;3;1;1;3;2;3;2;1;2;3;3;2;3;2;3;2;2;2;2;3;2;3;1112;561,130015288315;202102
1;110150004902;3;2;1;1;3;2;2;2;2;1;3;2;2;3;3;2;2;2;2;2;2;3;2;1112;534,049204300422;202102
1;110150004902;3;3;1;2;3;1;3;1;1;2;3;3;3;3;3;3;2;2;2;3;2;3;2;1112;692,081330973519;202102
1;110150005404;2;2;3;2;3;2;3;2;1;2;3;3;3;3;3;3;2;2;2;3;3;3;3;1113;593,175541421131;202102
1;110150005404;3;2;2;2;3;2;2;2;2;2;3;2;3;2;2;2;2;2;2;3;2;3;2;1113;383,820702106207;202102
1;110150005404;2;2;1;2;3;2;2;2;2;2;3;2;3;2;3;2;2;2;2;2;2;3;3;1113;516,020540098366;202102
1;110150005404;2;2;1;2;3;2;2;2;1;2;3;2;3;2;3;2;2;2;1;3;2;3;3;1113;598,079475970152;202102
1;110150005404;3;2;1;2;3;1;2;2;1;2;1;2;3;2;3;2;2;2;2;3;2;3;2;1113;423,733549501002;202102
1;110150005404;3;2;1;2;4;1;2;2;2;2;3;2;3;2;3;2;2;2;2;3;2;3;3;1113;445,220423876739;202102
1;110150005404;3;2;1;2;3;1;2;2;1;2;3;2;3;2;3;2;2;2;2;3;3;3;3;1113;515,880047670543;202102
1;110150006003;2;2;2;2;2;2;2;2;2;2;3;2;3;1;1;2;2;2;2;3;2;3;2;1112;747,848967504135;202102
1;110150006003;2;2;2;2;3;2;2;2;2;2;1;2;3;2;3;3;2;2;2;3;3;3;3;1112;532,106047141019;202102
1;110150006003;3;2;2;2;3;2;2;2;1;2;3;2;3;2;3;2;2;2;2;3;3;3;3;1112;395,462063374931;202102
1;110150006003;2;2;2;2;3;2;2;2;2;2;3;2;3;2;3;2;2;2;2;3;3;3;2;1112;458,724051404181;202102
1;110150006003;3;2;2;2;2;2;2;2;2;2;3;2;3;2;3;2;2;2;2;3;3;3;3;1112;419,64639952848;202102
1;110150006003;2;2;2;2;2;2;2;2;1;2;3;2;3;2;3;2;2;2;2;3;2;3;2;1112;814,268856130046;202102
1;110150006003;3;2;1;2;3;2;2;2;1;2;3;2;3;2;3;2;2;2;2;3;2;3;3;1112;458,724051404181;202102
1;110150006903;3;2;2;2;4;2;2;2;2;2;3;2;3;1;3;2;2;2;2;3;2;3;3;1113;730,553909303574;202102
1;110150006903;2;2;3;2;3;2;2;2;2;2;3;2;3;2;3;2;2;2;2;3;3;3;3;1113;614,612932737332;202102
1;110150006903;3;2;2;2;3;1;2;2;1;3;2;3;2;3;2;2;2;2;2;3;2;3;2;1113;730,553909303574;202102
1;110150006903;3;1;3;3;2;3;3;2;2;2;3;2;1;3;3;2;1;2;1;2;2;3;2;1113;656,509324544678;202102
1;110150006903;2;1;3;2;3;2;2;2;1;2;3;2;3;2;2;2;2;2;1;3;2;3;2;1113;408,864260053043;202102
1;110150013203;3;2;2;2;3;1;2;1;1;2;3;2;3;3;3;2;2;2;2;3;2;3;2;1113;855,034401804151;202102
1;110150013203;2;3;1;2;3;1;3;1;1;2;2;3;3;2;3;2;2;2;2;3;2;3;3;1113;975,118973780921;202102
1;110150013203;3;3;1;3;3;1;3;2;1;1;3;3;3;3;3;3;2;2;2;3;3;3;3;1113;1120,91802607752;202102
1;110150013203;3;2;1;2;3;1;3;1;1;2;2;3;3;3;3;3;2;2;2;3;2;3;2;1113;586,319311378773;202102
1;110150013203;3;2;2;1;3;1;3;1;1;2;3;2;3;3;2;3;2;2;2;3;2;2;2;1113;505,460840705125;202102
1;110150013203;2;3;1;1;3;1;2;2;1;2;3;2;3;2;3;2;2;2;2;2;2;3;2;1113;569,173749382466;202102
1;110150013203;2;1;1;2;2;2;2;2;1;2;3;2;2;3;2;3;2;2;2;2;2;3;2;1113;586,319311378773;202102
1;110150013802;2;2;2;2;3;2;3;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;1112;1080,9884621544;202102
1;110150013802;3;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2;2;3;3;3;3;1112;620,814830949641;202102
1;110150013802;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;1112;576,419602804557;202102
1;110150013802;3;2;2;2;2;2;2;2;2;2;1;3;2;2;2;2;2;2;2;3;3;3;3;1112;668,629332610864;202102
1;110150013802;3;3;2;2;3;2;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1112;535,199131742901;202102
1;110150013802;3;2;2;2;2;2;2;2;2;2;3;3;3;3;2;2;2;2;2;3;3;3;3;1112;496,926387001235;202102
1;110150013802;3;3;2;2;3;2;3;2;2;2;2;2;2;1;2;2;2;2;2;3;1;3;2;1112;887,902294548209;202102
1;110150018703;3;2;1;2;3;1;2;2;1;2;3;3;3;3;3;3;2;2;2;3;3;3;3;1111;392,553710163638;202102
1;110150018703;3;2;2;2;3;2;3;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;1111;373,812116325249;202102
1;110150018703;3;3;2;3;2;3;2;2;3;2;2;2;3;3;2;2;2;2;2;3;2;3;2;1111;568,892036681355;202102
1;110150018703;2;2;2;2;3;2;3;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;1111;410,201777788066;202102
1;110150018703;3;2;2;2;4;1;3;2;1;1;3;3;2;2;2;2;2;2;2;2;2;2;2;1111;278,120523543475;202102
1;110150021703;2;2;1;2;3;2;3;2;2;2;3;2;3;3;2;3;2;2;2;2;2;3;2;1113;656,613771885613;202102
1;110150021703;3;2;1;2;3;2;3;2;2;2;3;2;3;2;3;2;2;2;2;3;3;2;2;1113;581,729907559558;202102
1;110150021703;3;2;2;3;4;2;4;2;1;2;3;3;3;3;3;3;2;2;2;2;2;2;2;1113;432,342595628202;202102
1;110150021703;3;3;1;2;2;2;2;2;3;2;2;2;2;2;3;3;2;2;2;2;2;2;2;1113;432,342595628202;202102
1;110150021703;3;3;3;2;3;2;3;2;1;1;3;3;3;3;3;3;2;2;2;3;2;3;2;1113;581,729907559558;202102
1;110150021703;2;2;2;2;3;2;2;2;2;2;2;2;2;2;3;2;2;2;2;2;2;2;2;1113;581,729907559558;202102
1;110150022101;2;1;2;2;4;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;1112;1162,47427852688;202102
1;110150022101;3;1;3;1;3;2;3;2;2;2;3;2;3;2;3;2;2;2;2;3;3;3;3;1112;608,056167020978;202102
1;110150022101;2;2;2;2;4;2;4;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;1112;787,987919446101;202102
1;110150022101;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;1112;872,519608262303;202102
1;110150022101;2;2;2;2;2;2;2;2;2;2;3;2;3;2;3;2;2;2;2;3;2;3;2;1112;608,056167020978;202102
1;110150022805;2;2;2;2;3;2;3;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;1111;443,498949436288;202102
1;110150022805;3;3;2;2;3;2;3;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;1111;346,700515500758;202102
1;110150022805;3;3;2;2;4;2;4;2;2;2;3;3;3;3;3;3;2;2;2;3;3;3;3;1111;364,281163602239;202102
1;110150022805;2;2;1;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1111;346,700515500758;202102
1;110150022805;2;2;2;2;4;2;4;2;2;2;3;3;3;3;2;2;2;2;2;2;2;2;2;1111;346,700515500758;202102
1;110150022805;2;3;2;2;2;2;2;2;2;2;2;3;3;3;3;2;2;2;2;3;3;3;3;1111;576,604325191693;202102
1;110150022805;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;1111;536,515842741263;202102
1;110150023606;2;2;2;2;4;2;4;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;1113;731,048120258077;202102
1;110150023606;2;2;2;2;4;2;4;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;1113;787,27541584342;202102
1;110150023606;3;1;2;2;4;2;4;2;2;2;3;2;3;2;3;2;2;2;2;3;2;3;2;1113;486,42739485117;202102
1;110150023606;2;2;2;2;4;2;4;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1113;563,933888747537;202102
1;110150023606;2;2;3;2;2;2;2;2;2;2;3;2;3;2;3;2;2;2;2;3;2;3;2;1113;646,652274877771;202102
1;110150023606;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;1113;452,134570635066;202102
1;110150023606;1;2;2;2;4;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;1113;762,013879470459;202102
1;110150024302;3;3;1;2;3;2;3;3;3;3;2;2;2;2;2;2;2;2;2;3;3;3;2;1111;433,202038205278;202102
1;110150024302;2;2;2;2;3;2;3;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;1111;478,249964872914;202102
1;110150024302;3;3;2;2;3;2;3;2;3;3;3;3;3;3;3;3;2;2;2;3;3;3;3;1111;531,704049245363;202102
1;110150024302;2;2;2;2;3;2;3;2;2;2;2;2;2;3;3;3;2;2;2;3;3;3;3;1111;499,206656797097;202102
1;110150024302;2;2;2;2;3;2;3;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;1111;382,811452432977;202102
1;110150024302;2;2;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2;2;1111;382,811452432977;202102
1;110150024302;2;2;1;2;2;2;2;2;1;2;3;2;3;3;3;3;2;2;2;3;2;3;2;1111;601,25354999157;202102
1;110150026001;2;2;2;2;3;2;3;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;1113;832,249835148904;202102
1;110150026001;3;2;2;2;3;2;3;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;1113;500,414988693711;202102
1;110150026001;2;2;2;2;3;2;3;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;1113;500,414988693711;202102
1;110150026001;2;2;2;2;3;2;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;1113;698,220009191305;202102
1;110150026001;3;3;1;1;3;2;3;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2;2;1113;579,992288966817;202102
1;110150026002;2;2;1;2;3;2;3;2;2;2;3;2;3;2;3;2;2;2;2;3;2;3;2;1113;679,167157242803;202102
1;110150026002;2;2;2;2;4;2;4;2;2;2;3;2;3;2;3;2;2;2;2;3;3;3;3;1113;544,522961213428;202102
1;110150026002;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;1113;469,428566340324;202102
1;110150026002;2;2;2;2;2;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2;1113;469,428566340324;202102
1;110150026002;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;1113;625,42850476814;202102
1;110150026002;2;2;2;2;2;2;2;2;2;2;3;2;3;2;3;2;2;2;2;2;2;2;2;1113;469,428566340324;202102
1;110150026002;2;2;2;2;4;2;4;2;2;2;3;2;3;2;3;2;2;2;2;2;3;3;2;1113;469,428566340324;202102
2;110150900701;2;2;2;2;3;2;2;2;1;2;3;2;3;2;3;2;2;2;2;3;2;3;2;1122;412,52880960594;202102
2;110150900701;2;2;1;2;3;2;3;2;2;2;1;2;3;2;3;2;2;2;2;2;2;3;2;1122;699,46406979142;202102
2;110150900701;2;3;2;1;4;2;4;2;3;2;2;2;2;2;2;2;2;2;2;3;3;3;3;1122;606,20018631562;202102
2;110150900701;2;2;2;2;4;2;4;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;1122;605,010430508207;202102
2;110150900701;2;2;2;2;4;2;4;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;1122;435,480667091539;202102
2;110150900701;2;2;2;2;3;2;3;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;1122;435,480667091539;202102
2;110150900701;2;2;2;2;4;2;4;2;2;2;2;2;2;2;2;3;2;2;2;3;2;3;2;1122;459,709496632842;202102
2;110150900802;2;2;2;2;4;2;4;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;1122;372,300650685771;202102
2;110150900802;3;3;1;2;3;2;2;2;1;2;3;2;3;2;3;2;2;2;2;3;2;2;3;1122;675,863453431882;202102
2;110150900802;2;2;2;2;4;2;4;2;2;2;3;2;3;2;3;2;2;2;2;3;2;3;2;1122;819,222322214573;202102
2;110150900802;2;2;2;2;3;2;3;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;1122;881,253372017384;202102
2;110150900802;3;2;2;2;3;2;3;1;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;1122;542,603633417606;202102
2;110150900802;2;2;1;2;3;2;2;2;1;2;3;2;3;2;3;2;2;2;2;3;3;3;3;1122;578,65988524351;202102
2;110150902102;2;2;2;2;3;2;2;2;1;2;3;2;1;2;3;2;2;2;2;2;2;2;2;1123;412,04935471935;202102
